,Breach Type Description_Both,Breach Type Description_Electronic,Breach Type Description_Paper,Breach Type Description_Undefined,Date Reported To OCA,Organization Name,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen,Keywords,Organization Categories
11519,0.0,0.0,1.0,0.0,2017-06-08,Pilgrim Bank,False,2.0,False,False,False,True,False,False,False,"['pilgrim', 'bank']",Finance
11520,0.0,1.0,0.0,0.0,2017-06-08,Holy Family Hospital,True,1.0,True,False,False,False,True,False,False,"['hospital', 'holy', 'family']",Other
11521,0.0,1.0,0.0,0.0,2017-06-09,Mutual One Bank,False,1.0,False,False,False,True,False,False,False,"['one', 'mutual', 'bank']",Finance
11522,0.0,1.0,0.0,0.0,2017-06-09,Yeo & Yeo,True,1.0,True,False,False,False,True,False,False,['yeo'],Other
11523,0.0,1.0,0.0,0.0,2017-06-09,Washington State University,False,3399.0,True,True,True,False,True,False,False,"['university', 'state', 'washington']",Other
11524,0.0,1.0,0.0,0.0,2017-06-09,Rockland Trust Company,True,1.0,False,True,False,False,False,False,False,"['trust', 'rockland', 'company']",Corporation
11525,0.0,1.0,0.0,0.0,2017-06-09,Rockland Trust Company,True,1.0,False,True,False,False,False,False,False,"['trust', 'rockland', 'company']",Corporation
11526,0.0,1.0,0.0,0.0,2017-06-09,St. Mary's Credit Union,False,6.0,False,True,False,False,False,False,False,"['union', 'mary', 'credit']",Healthcare
11527,0.0,1.0,0.0,0.0,2017-06-09,"Bed Bath & Beyond, Inc.",True,1.0,False,False,False,True,True,False,False,"['inc', 'bath', 'bed', 'beyond']",Corporation
11529,0.0,1.0,0.0,0.0,2017-06-12,CU Direct Connect,False,1.0,True,False,True,False,False,False,False,"['direct', 'cu', 'connect']",Corporation
11530,0.0,1.0,0.0,0.0,2017-06-12,Webster Five Cents Savings Bank,False,36.0,False,False,False,True,False,False,False,"['webster', 'savings', 'five', 'cents', 'bank']",Finance
11531,0.0,1.0,0.0,0.0,2017-06-12,"American Express Travel Related Services Company, Inc.",False,6.0,False,False,False,True,False,False,False,"['express', 'services', 'travel', 'related', 'american', 'company', 'inc']",Technology
11532,0.0,1.0,0.0,0.0,2017-06-12,St. Mary's Credit Union,False,1.0,False,False,False,True,False,False,False,"['union', 'mary', 'credit']",Healthcare
11533,0.0,0.0,1.0,0.0,2017-06-12,Adams Community Bank,False,4.0,False,False,False,True,False,False,False,"['adams', 'community', 'bank']",Finance
11534,0.0,1.0,0.0,0.0,2017-06-13,Savers Bank,False,20.0,False,False,False,True,False,False,False,"['savers', 'bank']",Finance
11535,0.0,1.0,0.0,0.0,2017-06-13,Salem Five,False,1.0,False,False,False,True,False,False,False,"['five', 'salem']",Finance
11536,0.0,1.0,0.0,0.0,2017-06-13,Savers Bank,False,3.0,False,False,False,True,False,False,False,"['savers', 'bank']",Finance
11537,0.0,1.0,0.0,0.0,2017-06-13,The Village Bank,False,1.0,False,False,False,True,False,False,False,"['bank', 'village']",Finance
11538,0.0,1.0,0.0,0.0,2017-06-13,Parkhurst Dining,False,8.0,True,True,False,False,True,False,False,"['parkhurst', 'dining']",Other
11539,0.0,1.0,0.0,0.0,2017-06-13,The Village Bank,False,4.0,False,False,False,True,False,False,False,"['bank', 'village']",Finance
11540,0.0,1.0,0.0,0.0,2017-06-13,St. Mary's Credit Union,False,1.0,False,False,False,True,False,False,False,"['union', 'mary', 'credit']",Healthcare
11541,0.0,1.0,0.0,0.0,2017-06-14,Pilgrim Bank,False,4.0,False,False,False,True,False,False,False,"['pilgrim', 'bank']",Finance
11542,0.0,1.0,0.0,0.0,2017-06-14,Pinto Mucenski Hooper VanHouse & Co.,True,2.0,True,False,False,False,True,False,False,"['vanhouse', 'mucenski', 'pinto', 'hooper', 'co']",Corporation
11543,0.0,0.0,1.0,0.0,2017-06-14,Salem Five,False,19.0,False,False,False,True,False,False,False,"['five', 'salem']",Finance
11544,0.0,1.0,0.0,0.0,2017-06-14,"Intuit, Inc.",True,280.0,True,True,False,False,True,False,False,"['inc', 'intuit']",Corporation
11545,0.0,1.0,0.0,0.0,2017-06-14,Provident Credit Union,False,1.0,True,False,False,False,True,False,False,"['union', 'provident', 'credit']",Healthcare
11546,0.0,1.0,0.0,0.0,2017-06-15,St. Mary's Credit Union,False,1.0,False,False,False,True,False,False,False,"['union', 'mary', 'credit']",Healthcare
11547,0.0,1.0,0.0,0.0,2017-06-15,Universal Business Team LLC,True,12.0,False,False,False,True,False,False,False,"['universal', 'team', 'llc', 'business']",Corporation
11548,0.0,1.0,0.0,0.0,2017-06-15,"American Express Travel Related Services Company, Inc.",False,8.0,False,False,False,True,False,False,False,"['express', 'services', 'travel', 'related', 'american', 'company', 'inc']",Technology
11549,0.0,1.0,0.0,0.0,2017-06-15,"American Express Travel Related Services, Inc.",False,1.0,False,False,False,True,False,False,False,"['express', 'services', 'travel', 'related', 'american', 'inc']",Technology
11550,0.0,0.0,1.0,0.0,2017-06-15,Adams Community Bank,False,7.0,False,False,False,True,False,False,False,"['adams', 'community', 'bank']",Finance
11551,0.0,1.0,0.0,0.0,2017-06-15,"Sadd Velazquez Higashi Shammaa, LLP",True,15.0,True,True,False,False,True,False,False,"['higashi', 'llp', 'sadd', 'velazquez', 'shammaa']",Other
11552,0.0,1.0,0.0,0.0,2017-06-15,"Bridge Investment Group, LLC",True,45.0,True,True,False,False,True,False,False,"['group', 'llc', 'bridge', 'investment']",Finance
11553,0.0,1.0,0.0,0.0,2017-06-16,Mutual One Bank,False,2.0,False,False,False,True,False,False,False,"['one', 'mutual', 'bank']",Finance
11554,0.0,1.0,0.0,0.0,2017-06-16,Eastern Bank,False,1158.0,False,False,False,True,False,False,False,"['bank', 'eastern']",Finance
11555,0.0,1.0,0.0,0.0,2017-06-16,"Massood & Company, PA",False,15.0,True,False,False,False,True,False,False,"['massood', 'pa', 'company']",Corporation
11556,0.0,1.0,0.0,0.0,2017-06-16,Savers Bank,False,2.0,False,False,False,True,False,False,False,"['savers', 'bank']",Finance
11557,0.0,1.0,0.0,0.0,2017-06-16,Rockland Trust Company,True,1.0,False,True,False,False,True,False,False,"['trust', 'rockland', 'company']",Corporation
11558,0.0,1.0,0.0,0.0,2017-06-16,Rockland Trust Company,True,1.0,False,True,False,False,True,False,False,"['trust', 'rockland', 'company']",Corporation
11559,0.0,1.0,0.0,0.0,2017-06-16,Adams Community Bank,False,1.0,False,False,False,True,False,False,False,"['adams', 'community', 'bank']",Finance
11560,0.0,1.0,0.0,0.0,2017-06-16,Santander,True,1.0,False,True,False,False,True,False,False,['santander'],Other
11561,0.0,0.0,1.0,0.0,2017-06-16,Principal Financial Group,True,1.0,True,False,False,False,True,False,False,"['financial', 'principal', 'group']",Healthcare
11562,0.0,0.0,1.0,0.0,2017-06-16,"Ameriprise Financial, Inc.",False,1.0,True,False,False,False,True,False,False,"['financial', 'inc', 'ameriprise']",Healthcare
11563,0.0,1.0,0.0,0.0,2017-06-16,"Assurant Inc. as agent for CitiMortgage, Inc.",True,8.0,False,True,False,False,True,False,False,"['agent', 'citimortgage', 'inc', 'assurant']",Finance
11564,0.0,1.0,0.0,0.0,2017-06-16,Neighborhood Health Plan,True,1.0,True,False,False,False,False,False,False,"['plan', 'health', 'neighborhood']",Healthcare
11565,0.0,1.0,0.0,0.0,2017-06-16,Bank of America,True,1.0,False,True,False,True,True,False,False,"['bank', 'america']",Technology
11566,0.0,1.0,0.0,0.0,2017-06-19,Massachusetts General Hospital,True,1.0,False,True,False,False,False,False,False,"['general', 'massachusetts', 'hospital']",Other
11567,0.0,1.0,0.0,0.0,2017-06-19,"The Phillips Club Management Company, Inc.",True,2.0,True,True,False,False,True,False,False,"['phillips', 'company', 'club', 'management', 'inc']",Corporation
11568,0.0,0.0,1.0,0.0,2017-06-19,St. Mary's Credit Union,False,1.0,False,False,False,True,False,False,False,"['union', 'mary', 'credit']",Healthcare
11569,0.0,1.0,0.0,0.0,2017-06-19,Occidental College,True,55.0,False,True,False,False,False,False,False,"['occidental', 'college']",Healthcare
11570,0.0,1.0,0.0,0.0,2017-06-19,"American Express Travel Related Services, Inc.",False,1465.0,False,False,False,True,False,False,False,"['express', 'services', 'travel', 'related', 'american', 'inc']",Technology
11571,0.0,1.0,0.0,0.0,2017-06-19,Torrance Memorial Medical Center,True,4.0,True,False,False,False,True,False,False,"['torrance', 'memorial', 'medical', 'center']",Technology
11572,0.0,0.0,1.0,0.0,2017-06-19,Savers Bank,False,1.0,False,False,False,True,False,False,False,"['savers', 'bank']",Finance
11573,0.0,0.0,1.0,0.0,2017-06-19,Savers Bank,False,3.0,False,False,False,True,False,False,False,"['savers', 'bank']",Finance
11574,0.0,1.0,0.0,0.0,2017-06-19,Winchester Savings Bank,False,2.0,False,False,False,True,False,False,False,"['savings', 'winchester', 'bank']",Finance
11575,0.0,1.0,0.0,0.0,2017-06-20,Meepos & Company,True,11.0,True,True,False,False,True,False,False,"['meepos', 'company']",Corporation
11576,0.0,1.0,0.0,0.0,2017-06-20,Home Point Financial Corporation,True,6020.0,True,True,True,True,True,False,False,"['financial', 'home', 'point', 'corporation']",Healthcare
11577,0.0,1.0,0.0,0.0,2017-06-20,"Whole Foods Market Services, Inc.",True,3.0,True,True,False,False,True,False,False,"['services', 'market', 'whole', 'foods', 'inc']",Corporation
11578,0.0,1.0,0.0,0.0,2017-06-20,Salem Five,False,1.0,False,False,False,True,False,False,False,"['five', 'salem']",Finance
11579,0.0,1.0,0.0,0.0,2017-06-20,Salem Five,False,3.0,False,False,False,True,False,False,False,"['five', 'salem']",Finance
11580,0.0,1.0,0.0,0.0,2017-06-20,"Tampa Bay Surgery Center, Inc.",True,3.0,True,False,False,False,True,False,False,"['tampa', 'bay', 'surgery', 'inc', 'center']",Corporation
11581,0.0,0.0,1.0,0.0,2017-06-20,Southern Tide,True,165.0,False,False,False,True,False,False,False,"['tide', 'southern']",Other
11582,0.0,1.0,0.0,0.0,2017-06-20,St. Mary's Credit Union,False,2.0,False,False,False,True,False,False,False,"['union', 'mary', 'credit']",Healthcare
11583,0.0,1.0,0.0,0.0,2017-06-21,Fidelity Investments,True,1.0,False,True,False,False,True,False,False,"['investments', 'fidelity']",Finance
11584,0.0,1.0,0.0,0.0,2017-06-21,The Prudential Insurance Company of America,True,16.0,True,False,False,False,True,False,False,"['america', 'prudential', 'insurance', 'company']",Technology
11585,0.0,0.0,1.0,0.0,2017-06-21,St. Mary's Credit Union,False,1.0,False,False,False,True,False,False,False,"['union', 'mary', 'credit']",Healthcare
11586,1.0,0.0,0.0,0.0,2017-06-21,Rockland Trust Company,True,1.0,False,True,False,False,False,False,False,"['trust', 'rockland', 'company']",Corporation
11587,0.0,1.0,0.0,0.0,2017-06-21,The Village Bank,False,10.0,False,False,False,True,False,False,False,"['bank', 'village']",Finance
11588,0.0,1.0,0.0,0.0,2017-06-21,Jones Day,False,4.0,False,False,False,True,True,False,False,"['jones', 'day']",Other
11589,0.0,1.0,0.0,0.0,2017-06-21,National Treasury Employees Union,True,2.0,True,False,False,False,True,False,False,"['employees', 'national', 'union', 'treasury']",Corporation
11590,0.0,1.0,0.0,0.0,2017-06-22,Pilgrim Bank,False,2.0,False,False,False,True,False,False,False,"['pilgrim', 'bank']",Finance
11591,0.0,1.0,0.0,0.0,2017-06-22,St. Elizabeth's Medical Center,True,1.0,True,False,False,False,True,False,False,"['center', 'medical', 'elizabeth']",Technology
11592,0.0,1.0,0.0,0.0,2017-06-22,Main Street Bank,False,10.0,False,False,False,True,False,False,False,"['street', 'main', 'bank']",Finance
11593,0.0,1.0,0.0,0.0,2017-06-22,Main Street Bank,False,1.0,False,False,False,True,False,False,False,"['street', 'main', 'bank']",Finance
11594,0.0,1.0,0.0,0.0,2017-06-22,Santander,True,284.0,False,False,False,True,False,False,False,['santander'],Other
11595,0.0,1.0,0.0,0.0,2017-06-22,"Ameriprise Financial, Inc.",True,1.0,True,True,False,False,True,False,False,"['financial', 'inc', 'ameriprise']",Healthcare
11596,0.0,1.0,0.0,0.0,2017-06-22,"American Express Travel Related Services, Inc.",False,113.0,False,False,False,True,False,False,False,"['express', 'services', 'travel', 'related', 'american', 'inc']",Technology
11597,0.0,1.0,0.0,0.0,2017-06-23,Adams Community Bank,False,4.0,False,False,False,True,False,False,False,"['adams', 'community', 'bank']",Finance
11598,0.0,1.0,0.0,0.0,2017-06-23,David Turrentine & Associates Inc,True,6.0,True,False,False,False,True,False,False,"['david', 'turrentine', 'inc', 'associates']",Corporation
11599,0.0,1.0,0.0,0.0,2017-06-23,The Village Bank,False,1.0,False,True,False,False,False,False,False,"['bank', 'village']",Finance
11600,0.0,1.0,0.0,0.0,2017-06-23,The Village Bank,False,1.0,False,True,False,False,False,False,False,"['bank', 'village']",Finance
11601,0.0,1.0,0.0,0.0,2017-06-23,Gordon Food Service Inc,True,1.0,True,True,False,False,False,False,False,"['gordon', 'inc', 'service', 'food']",Corporation
11602,0.0,1.0,0.0,0.0,2017-06-23,Caliber Home Loans Inc,True,290.0,True,True,True,False,True,False,False,"['inc', 'home', 'loans', 'caliber']",Technology
11603,0.0,1.0,0.0,0.0,2017-06-23,STV Group Inc,True,1.0,True,True,False,False,True,False,False,"['inc', 'group', 'stv']",Corporation
11604,0.0,1.0,0.0,0.0,2017-06-23,Massachusetts Eye and Ear,True,10.0,False,True,False,False,False,False,False,"['massachusetts', 'ear', 'eye']",Other
11605,0.0,1.0,0.0,0.0,2017-06-23,Discover Financial Services,False,1833.0,False,False,False,True,False,False,False,"['discover', 'financial', 'services']",Healthcare
11606,0.0,1.0,0.0,0.0,2017-06-23,St. Mary's Credit Union,False,3.0,False,False,False,True,False,False,False,"['union', 'mary', 'credit']",Healthcare
11607,0.0,1.0,0.0,0.0,2017-06-23,"GolfTec Enterprises, LLC",True,702.0,False,False,False,True,False,False,False,"['golftec', 'enterprises', 'llc']",Technology
11608,0.0,1.0,0.0,0.0,2017-06-26,Mutual One Bank,False,1.0,False,False,False,True,False,False,False,"['one', 'mutual', 'bank']",Finance
11609,0.0,1.0,0.0,0.0,2017-06-26,Mutual One Bank,False,2.0,False,False,False,True,False,False,False,"['one', 'mutual', 'bank']",Finance
11610,0.0,1.0,0.0,0.0,2017-06-26,Pilgrim Bank,False,1.0,False,False,False,True,False,False,False,"['pilgrim', 'bank']",Finance
11611,0.0,1.0,0.0,0.0,2017-06-26,St. Mary's Credit Union,False,2.0,False,True,False,True,False,False,False,"['union', 'mary', 'credit']",Healthcare
11612,0.0,1.0,0.0,0.0,2017-06-26,American Express,False,2.0,False,False,False,True,False,False,False,"['express', 'american']",Technology
11613,0.0,0.0,1.0,0.0,2017-06-26,Burdette Smith & Bish,True,6.0,True,True,False,True,True,False,False,"['bish', 'burdette', 'smith']",Other
11614,0.0,0.0,1.0,0.0,2017-06-26,Pilgrim Bank,False,4.0,False,False,False,True,False,False,False,"['pilgrim', 'bank']",Finance
11615,0.0,1.0,0.0,0.0,2017-06-26,DirectPath LLC,True,2.0,True,False,False,False,True,False,True,"['directpath', 'llc']",Corporation
11616,0.0,1.0,0.0,0.0,2017-06-26,Pentagon Federal Credit Union,True,65.0,False,True,False,False,True,False,False,"['federal', 'union', 'credit', 'pentagon']",Healthcare
11617,0.0,1.0,0.0,0.0,2017-06-26,Bridgewater Savings,True,5.0,True,False,False,False,True,False,False,"['savings', 'bridgewater']",Finance
11618,0.0,0.0,1.0,0.0,2017-06-26,The Milford National Bank,True,29.0,True,True,True,False,True,False,False,"['national', 'milford', 'bank']",Finance
11619,0.0,1.0,0.0,0.0,2017-06-27,Concord Academy,True,4.0,False,False,False,True,False,False,False,"['concord', 'academy']",Technology
11620,0.0,1.0,0.0,0.0,2017-06-27,Houston Community College,False,1.0,True,False,False,False,True,False,False,"['community', 'houston', 'college']",Corporation
11621,0.0,1.0,0.0,0.0,2017-06-27,Southern New Hampshire University,True,2.0,True,False,False,False,True,False,False,"['new', 'hampshire', 'southern', 'university']",Other
11622,0.0,1.0,0.0,0.0,2017-06-28,Salem Five,False,7.0,False,False,False,True,False,False,False,"['five', 'salem']",Finance
11623,0.0,1.0,0.0,0.0,2017-06-28,LPL Financial LLC,True,1.0,True,False,False,False,True,False,False,"['financial', 'lpl', 'llc']",Healthcare
11624,0.0,1.0,0.0,0.0,2017-06-28,Pilgrim Bank,False,2.0,False,False,False,True,False,False,False,"['pilgrim', 'bank']",Finance
11625,0.0,0.0,1.0,0.0,2017-06-28,Winchester Physician Associates,True,1.0,True,False,False,False,True,False,False,"['physician', 'winchester', 'associates']",Healthcare
11626,0.0,1.0,0.0,0.0,2017-06-29,"Maxim Integrated Products, Inc.",False,2.0,False,False,False,True,False,False,False,"['maxim', 'inc', 'products', 'integrated']",Corporation
11627,0.0,1.0,0.0,0.0,2017-06-29,"Google, Inc.",False,57.0,False,False,False,True,True,False,False,"['inc', 'google']",Technology
11628,0.0,1.0,0.0,0.0,2017-06-29,Miraval Arizona Resort & Spa,False,12.0,False,False,False,True,False,False,False,"['arizona', 'spa', 'resort', 'miraval']",Other
11629,0.0,1.0,0.0,0.0,2017-06-29,"Robert T. Bencivenga, CPA",True,3.0,True,True,False,False,True,False,False,"['cpa', 'robert', 'bencivenga']",Other
11630,0.0,1.0,0.0,0.0,2017-06-29,"Paul Stuart, Inc.",False,274.0,False,False,False,True,False,False,False,"['inc', 'stuart', 'paul']",Corporation
11631,0.0,1.0,0.0,0.0,2017-06-29,Good Samaritan Medical Center,True,2.0,True,False,False,False,False,False,False,"['samaritan', 'good', 'medical', 'center']",Technology
11632,0.0,0.0,1.0,0.0,2017-06-29,"Karp, Ackerman, & Hogan, CPAs, PC",True,84.0,True,False,False,False,True,False,False,"['hogan', 'cpas', 'ackerman', 'pc', 'karp']",Other
11633,0.0,0.0,1.0,0.0,2017-06-30,Emmanuel College,True,5.0,True,True,False,False,True,False,False,"['college', 'emmanuel']",Corporation
11634,0.0,1.0,0.0,0.0,2017-06-30,"Torchon & Associates, Inc.",False,3.0,True,True,False,False,True,False,False,"['inc', 'associates', 'torchon']",Corporation
11635,0.0,1.0,0.0,0.0,2017-06-30,"Reverse Mortgage Funding, LLC",True,4.0,True,False,False,False,True,False,False,"['reverse', 'mortgage', 'funding', 'llc']",Finance
11636,0.0,1.0,0.0,0.0,2017-06-30,Betty Lou's Inc.,True,8.0,False,False,False,True,True,False,False,"['inc', 'lou', 'betty']",Corporation
11637,0.0,1.0,0.0,0.0,2017-06-30,State Street Wealth Manager Services,True,9.0,False,True,False,False,False,False,False,"['wealth', 'services', 'state', 'street', 'manager']",Finance
11638,0.0,1.0,0.0,0.0,2017-06-30,State Street Wealth Manager Services,True,113.0,True,False,False,False,True,False,False,"['wealth', 'services', 'state', 'street', 'manager']",Finance
11639,0.0,0.0,1.0,0.0,2017-06-30,Life Time Fitness Inc,True,2.0,False,True,False,False,False,False,False,"['fitness', 'life', 'inc', 'time']",Corporation
11640,0.0,1.0,0.0,0.0,2017-06-30,Trump Hotels,False,62.0,False,False,False,True,False,False,False,"['trump', 'hotels']",Other
11641,0.0,1.0,0.0,0.0,2017-06-30,The Commonwealth of MA -Dept of Revenue,True,1.0,True,False,False,False,False,False,False,"['commonwealth', 'revenue']",Corporation
11642,0.0,1.0,0.0,0.0,2017-06-30,The Commonwealth of MA -Dept of Revenue,True,5.0,True,False,False,False,False,False,False,"['commonwealth', 'revenue']",Corporation
11643,0.0,1.0,0.0,0.0,2017-06-30,The Commonwealth of MA -Dept of Revenue,True,5.0,True,False,False,False,False,False,False,"['commonwealth', 'revenue']",Corporation
11644,0.0,0.0,1.0,0.0,2017-07-03,Captital One,True,10.0,False,False,False,True,True,False,False,"['one', 'captital']",Technology
